file_a,file_b,choice,source_a,source_b,original_file_a,original_file_b
audio/0713.wav,audio/1592.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/bd/bd47978f-01a5-4b0c-b13e-bf7bcac5586d.mp3,./dataset/reazonspeech_wav_out/003/a4a53856d09ac.wav
audio/1538.wav,audio/2294.wav,1.0,reazonspeech,coco_nut,./dataset/reazonspeech_wav_out/001/90c16abd69cb7.wav,./dataset/coco_nut/wav/5/5195.wav
audio/1509.wav,audio/0678.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/001/87dd2dabd6d59.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/bc/bc59743a-5547-4c9c-adcf-4cf4311e5a53.mp3
audio/1180.wav,audio/0596.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/002/2187a03136fe9.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/4e/4e04c3a0-a0b4-4b5a-90e4-b2909044642b.mp3
audio/2358.wav,audio/1426.wav,-1.0,coco_nut,reazonspeech,./dataset/coco_nut/wav/5/5993.wav,./dataset/reazonspeech_wav_out/000/701717864805b.wav
audio/0029.wav,audio/1867.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/63/637b29be-1715-4e72-a30e-af63fa1d37d9.mp3,./dataset/reazonspeech_wav_out/000/f45846193a13f.wav
audio/1255.wav,audio/0660.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/002/345ec8e8f8fc7.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/83/8337c58c-d84d-46a9-87be-979ed4cfb81e.mp3
audio/1582.wav,audio/0973.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/002/a0f8f4fb51b64.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/8e/8e76754a-bc0e-4cf4-83b9-f75e042ed032.mp3
audio/2307.wav,audio/0806.wav,1.0,coco_nut,anim400k,./dataset/coco_nut/wav/5/5333.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/88/88a1b947-912c-4a46-b926-299c4ceb9098.mp3
audio/1810.wav,audio/0553.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/003/e16de64a76ef9.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/37/37b34a7e-0ae8-40c6-9075-60f462e80e45.mp3
audio/2487.wav,audio/0912.wav,1.0,coco_nut,anim400k,./dataset/coco_nut/wav/7/7491.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/8b/8be16c80-0ccf-408c-9152-2ffbba5efa7f.mp3
audio/0952.wav,audio/1906.wav,-1.0,anim400k,coco_nut,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/2f/2f542c50-8be3-48c1-bfb6-bf3de80d211b.mp3,./dataset/coco_nut/wav/0/0157.wav
audio/0357.wav,audio/2102.wav,-1.0,anim400k,coco_nut,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/81/81013b82-c6b6-4d0e-ad5b-047641f36177.mp3,./dataset/coco_nut/wav/2/2561.wav
audio/1770.wav,audio/0622.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/003/d6963cb197bf1.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/75/75161cd7-a187-4fae-a940-f78dd45a5f3e.mp3
audio/0079.wav,audio/2160.wav,-1.0,anim400k,coco_nut,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/ec/ecba337a-4f11-4f8e-9553-675f8837b6f7.mp3,./dataset/coco_nut/wav/3/3575.wav
audio/1878.wav,audio/0061.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/000/f8e79c2604247.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/bf/bf2c938b-650f-4026-9b86-302cb8d19ef6.mp3
audio/2192.wav,audio/1867.wav,1.0,coco_nut,reazonspeech,./dataset/coco_nut/wav/3/3997.wav,./dataset/reazonspeech_wav_out/000/f45846193a13f.wav
audio/0609.wav,audio/1374.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/a0/a0ee7a63-5526-4f95-9609-4a3e619e7c42.mp3,./dataset/reazonspeech_wav_out/001/5b30e72b26326.wav
audio/0684.wav,audio/1612.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/2e/2e4ae82b-41fc-4d60-9bc4-d32dfc4f9d48.mp3,./dataset/reazonspeech_wav_out/001/a90c2978676a9.wav
audio/1823.wav,audio/0931.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/001/e5adb78337fa4.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/b1/b1157aa4-e417-4ddf-8f5a-0e09c1916cf9.mp3
audio/0409.wav,audio/1479.wav,1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/f4/f4e45413-ad96-4dab-a2fb-c7a1eda8f7de.mp3,./dataset/reazonspeech_wav_out/003/7f907fd2f9603.wav
audio/1181.wav,audio/0557.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/003/21edf31f6547d.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/5c/5cf14dcb-f5ae-4677-b374-d3cedaa66025.mp3
audio/0672.wav,audio/1431.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/3d/3d6bb9aa-60bb-473c-8da3-1687a23e2923.mp3,./dataset/reazonspeech_wav_out/001/7187179243d2c.wav
audio/0291.wav,audio/2411.wav,-1.0,anim400k,coco_nut,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/3d/3d7ef493-1fef-4913-80d1-85512ea000cc.mp3,./dataset/coco_nut/wav/6/6591.wav
audio/1553.wav,audio/0477.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/001/985e7ff794f87.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/a3/a3228539-7fe9-429b-b128-f750e5400aad.mp3
audio/0600.wav,audio/2062.wav,-1.0,anim400k,coco_nut,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/5d/5d32b3a3-2178-4c2a-8bb9-c61ccbab8c44.mp3,./dataset/coco_nut/wav/2/2002.wav
audio/1594.wav,audio/0600.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/000/a4d964e55a22e.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/5d/5d32b3a3-2178-4c2a-8bb9-c61ccbab8c44.mp3
audio/1791.wav,audio/0514.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/001/dd57cc25f7a93.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/be/befb979a-041a-4b63-b0f6-09eab0e20124.mp3
audio/1741.wav,audio/0969.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/001/cf15eb6e4608f.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/ea/eabb99e7-ce6e-46a7-88eb-4afaf0b00623.mp3
audio/1828.wav,audio/0217.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/000/e6be73f20e1e3.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/d4/d46233e8-b48d-4bdd-8f78-dd0bd0c60586.mp3
audio/0286.wav,audio/1139.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/31/31018bd0-a410-4d8a-8a5c-41c13a44d3f7.mp3,./dataset/reazonspeech_wav_out/000/153db09362caf.wav
audio/1375.wav,audio/0634.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/002/5b72130d59252.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/37/379e7a67-4da6-4a05-9360-2e17dc0adebd.mp3
audio/1829.wav,audio/2374.wav,-1.0,reazonspeech,coco_nut,./dataset/reazonspeech_wav_out/001/e7d1ec2812fea.wav,./dataset/coco_nut/wav/6/6126.wav
audio/0080.wav,audio/1218.wav,1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/69/69db06c3-b838-403d-b560-caa0ed590edb.mp3,./dataset/reazonspeech_wav_out/003/2b315c7b1d199.wav
audio/0681.wav,audio/2422.wav,-1.0,anim400k,coco_nut,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/ef/efdaa2a7-baf7-43e4-bd91-4ac1211251a6.mp3,./dataset/coco_nut/wav/6/6657.wav
audio/1418.wav,audio/0099.wav,-1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/000/6cd7baa4afa76.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/95/956a77ff-c8ae-4371-950f-1cec383c211a.mp3
audio/0289.wav,audio/1951.wav,-1.0,anim400k,coco_nut,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/35/35d63d1f-922c-4a82-92fd-271132ebad42.mp3,./dataset/coco_nut/wav/0/0723.wav
audio/1427.wav,audio/2141.wav,1.0,reazonspeech,coco_nut,./dataset/reazonspeech_wav_out/000/7028a3e8c1dc8.wav,./dataset/coco_nut/wav/3/3370.wav
audio/2350.wav,audio/0846.wav,1.0,coco_nut,anim400k,./dataset/coco_nut/wav/5/5849.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/1b/1b69068b-7f96-4e66-a01a-dfa32d26c07d.mp3
audio/0394.wav,audio/2072.wav,-1.0,anim400k,coco_nut,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/33/3383ac53-9203-4fa4-9f07-df2483538338.mp3,./dataset/coco_nut/wav/2/2184.wav
audio/1916.wav,audio/0783.wav,-1.0,coco_nut,anim400k,./dataset/coco_nut/wav/0/0361.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/87/878dcd15-89ec-473b-a5b1-11cd3bc2074e.mp3
audio/0673.wav,audio/2426.wav,-1.0,anim400k,coco_nut,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/ff/ff453e55-eae4-452a-bd9a-2fe88688b8db.mp3,./dataset/coco_nut/wav/6/6682.wav
audio/1051.wav,audio/2463.wav,1.0,anim400k,coco_nut,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/62/62ad6834-e073-4ca9-8463-ecaca1c0db0b.mp3,./dataset/coco_nut/wav/7/7075.wav
audio/0911.wav,audio/1613.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/7a/7ad7d120-e26d-47cd-bb1c-1c82ed947fbf.mp3,./dataset/reazonspeech_wav_out/001/a948dd851a7a6.wav
audio/0507.wav,audio/1653.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/a5/a59e7707-861f-471e-8b55-8ff7a4ae3301.mp3,./dataset/reazonspeech_wav_out/002/b5791a4805ace.wav
audio/0272.wav,audio/1172.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/cb/cb5f5bec-e139-4c8e-a1aa-85646faedb9b.mp3,./dataset/reazonspeech_wav_out/000/1e75c02061f10.wav
audio/1128.wav,audio/0595.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/003/118354cf7a5e4.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/0e/0e923cd5-c7d8-4f88-ab62-c4d7fcbb2c1c.mp3
audio/0087.wav,audio/2450.wav,1.0,anim400k,coco_nut,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/a8/a80e4181-c050-4a50-a44b-988d57fbc293.mp3,./dataset/coco_nut/wav/6/6859.wav
audio/1744.wav,audio/0412.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/002/cfeab810b45bf.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/3a/3a8189f4-3569-472f-9055-4d835d1992ff.mp3
audio/1843.wav,audio/0958.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/002/ed12779dfadd4.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/d6/d6f7390e-c4bf-4e3d-8d67-a88485d39b8c.mp3
audio/1148.wav,audio/0393.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/002/174806015469a.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/05/0550593a-c0c1-432f-a433-42384def269e.mp3
audio/0045.wav,audio/1973.wav,-1.0,anim400k,coco_nut,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/1c/1ca80590-ed33-42a8-9c78-269a57b56faf.mp3,./dataset/coco_nut/wav/1/1001.wav
audio/2272.wav,audio/0434.wav,1.0,coco_nut,anim400k,./dataset/coco_nut/wav/4/4906.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/d8/d8525b5f-571b-416f-93b7-11ffac8e8fa2.mp3
audio/1308.wav,audio/0929.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/001/46ef509ef7cce.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/d7/d71d63ff-cc3e-4774-82dd-4745d537f627.mp3
audio/1198.wav,audio/2290.wav,1.0,reazonspeech,coco_nut,./dataset/reazonspeech_wav_out/000/2683d3ed8c1ef.wav,./dataset/coco_nut/wav/5/5178.wav
audio/1404.wav,audio/0499.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/002/66f81f106d327.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/3b/3b662708-439a-4abd-9338-58eea56aa223.mp3
audio/1604.wav,audio/2466.wav,-1.0,reazonspeech,coco_nut,./dataset/reazonspeech_wav_out/003/a6bc06327aa33.wav,./dataset/coco_nut/wav/7/7155.wav
audio/2455.wav,audio/1124.wav,-1.0,coco_nut,reazonspeech,./dataset/coco_nut/wav/6/6882.wav,./dataset/reazonspeech_wav_out/000/0fd0abfe5a7eb.wav
audio/2434.wav,audio/0925.wav,1.0,coco_nut,anim400k,./dataset/coco_nut/wav/6/6740.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/96/96ea7b69-78a1-47ab-a489-03f805884f50.mp3
audio/1664.wav,audio/0594.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/001/b7b1a259259fb.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/9c/9ce7070c-2422-4702-9a8d-c7fb5e5163e7.mp3
audio/0467.wav,audio/1784.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/c1/c18e3a7e-5677-4557-8a9d-a9ad5ea6c3c9.mp3,./dataset/reazonspeech_wav_out/001/d99a900d07578.wav
audio/0721.wav,audio/2052.wav,-1.0,anim400k,coco_nut,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/6c/6c32c30e-0097-48c1-919a-553e81bcbf70.mp3,./dataset/coco_nut/wav/1/1906.wav
audio/1900.wav,audio/1784.wav,-1.0,coco_nut,reazonspeech,./dataset/coco_nut/wav/0/0058.wav,./dataset/reazonspeech_wav_out/001/d99a900d07578.wav
audio/1106.wav,audio/1064.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/000/0c2fc37ee6bec.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/eb/eb2b0c09-65ed-48aa-ba2e-368e32f7af57.mp3
audio/1389.wav,audio/0154.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/000/5f68605e550a3.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/98/983f568f-0cd4-450c-8a8d-a417f128f5d4.mp3
audio/2481.wav,audio/1641.wav,1.0,coco_nut,reazonspeech,./dataset/coco_nut/wav/7/7444.wav,./dataset/reazonspeech_wav_out/002/b2241c0a1af63.wav
audio/1678.wav,audio/0622.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/003/bccbc02ac7df3.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/75/75161cd7-a187-4fae-a940-f78dd45a5f3e.mp3
audio/0536.wav,audio/2037.wav,-1.0,anim400k,coco_nut,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/32/32519253-d550-43d4-99ad-433cee2376aa.mp3,./dataset/coco_nut/wav/1/1707.wav
audio/0201.wav,audio/1412.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/bb/bb5ec239-2d41-48a8-bfcd-8724bd451db8.mp3,./dataset/reazonspeech_wav_out/003/6ad864f588ed4.wav
audio/0976.wav,audio/2239.wav,-1.0,anim400k,coco_nut,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/44/448d8ef8-dba7-4dda-80aa-f72515910ade.mp3,./dataset/coco_nut/wav/4/4544.wav
audio/0687.wav,audio/2310.wav,-1.0,anim400k,coco_nut,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/14/14a8d421-8110-4ad1-bf5b-f05cf9f55198.mp3,./dataset/coco_nut/wav/5/5353.wav
audio/2305.wav,audio/1587.wav,-1.0,coco_nut,reazonspeech,./dataset/coco_nut/wav/5/5322.wav,./dataset/reazonspeech_wav_out/001/a294c89017f4a.wav
audio/1949.wav,audio/1479.wav,-1.0,coco_nut,reazonspeech,./dataset/coco_nut/wav/0/0699.wav,./dataset/reazonspeech_wav_out/003/7f907fd2f9603.wav
audio/1520.wav,audio/0973.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/002/8a4d42954cc41.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/8e/8e76754a-bc0e-4cf4-83b9-f75e042ed032.mp3
audio/0629.wav,audio/1340.wav,1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/ee/eedad370-e93a-4ffa-a429-9cfd0f04e35a.mp3,./dataset/reazonspeech_wav_out/003/4dc1c08da9e53.wav
audio/2189.wav,audio/0467.wav,1.0,coco_nut,anim400k,./dataset/coco_nut/wav/3/3984.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/c1/c18e3a7e-5677-4557-8a9d-a9ad5ea6c3c9.mp3
audio/1192.wav,audio/0835.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/001/25f001d9f888e.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/56/56574927-9d86-4fc8-8cea-fd50243d3d7d.mp3
audio/1068.wav,audio/0106.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/000/009905752113b.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/96/9653f9b7-9eb8-4e30-92e3-0db54f2500bb.mp3
audio/1613.wav,audio/0367.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/001/a948dd851a7a6.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/34/344c56bc-f4ae-4c93-ba48-6b62d3903463.mp3
audio/0098.wav,audio/2078.wav,-1.0,anim400k,coco_nut,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/51/51c03bf2-b57e-4334-a384-9ae19007af20.mp3,./dataset/coco_nut/wav/2/2316.wav
audio/1875.wav,audio/0826.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/000/f7dc22401e015.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/7e/7e2aa7b5-457d-4f69-ace6-cde38d8ad369.mp3
audio/1730.wav,audio/0276.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/000/ccd59964a57d6.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/3d/3d45c920-7d6f-4f06-a8f6-1f316276aa98.mp3
audio/2265.wav,audio/1581.wav,-1.0,coco_nut,reazonspeech,./dataset/coco_nut/wav/4/4801.wav,./dataset/reazonspeech_wav_out/000/a041eaf224adf.wav
audio/2335.wav,audio/1754.wav,-1.0,coco_nut,reazonspeech,./dataset/coco_nut/wav/5/5601.wav,./dataset/reazonspeech_wav_out/003/d1c53d5f56c9d.wav
audio/0770.wav,audio/1219.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/3c/3c4a7646-7c9e-46d9-9888-d052dc5406ee.mp3,./dataset/reazonspeech_wav_out/003/2b318eba34145.wav
audio/0905.wav,audio/2284.wav,-1.0,anim400k,coco_nut,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/de/de9161eb-f7fc-4f93-98f6-c26ea20cb306.mp3,./dataset/coco_nut/wav/5/5118.wav
audio/0146.wav,audio/1788.wav,1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/15/15bcda1e-4ef7-43b0-a8f1-26b3933a39f4.mp3,./dataset/reazonspeech_wav_out/002/dc6901c91ac22.wav
audio/2203.wav,audio/1401.wav,1.0,coco_nut,reazonspeech,./dataset/coco_nut/wav/4/4060.wav,./dataset/reazonspeech_wav_out/002/6431041782edb.wav
audio/1701.wav,audio/0288.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/002/c6c886ac863fd.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/e2/e22d2298-6326-43af-9a0d-b188ce3b3f68.mp3
audio/2040.wav,audio/1140.wav,-1.0,coco_nut,reazonspeech,./dataset/coco_nut/wav/1/1711.wav,./dataset/reazonspeech_wav_out/001/157e934eb381a.wav
audio/0116.wav,audio/1561.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/e2/e2aacabc-79c6-418b-b939-5c8f3348fb17.mp3,./dataset/reazonspeech_wav_out/001/9ae862e2e91a5.wav
audio/2360.wav,audio/1359.wav,-1.0,coco_nut,reazonspeech,./dataset/coco_nut/wav/6/6000.wav,./dataset/reazonspeech_wav_out/002/56898da34c318.wav
audio/0854.wav,audio/2195.wav,-1.0,anim400k,coco_nut,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/9c/9ce27468-cef2-440a-9489-62fbed7cbbb1.mp3,./dataset/coco_nut/wav/4/4013.wav
audio/0792.wav,audio/2124.wav,-1.0,anim400k,coco_nut,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/76/764e8afe-2fbf-4648-be52-9b027407414c.mp3,./dataset/coco_nut/wav/2/2879.wav
audio/1561.wav,audio/0515.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/001/9ae862e2e91a5.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/bf/bf53e49f-5678-496b-87fb-39f1c5287cde.mp3
audio/2250.wav,audio/0352.wav,1.0,coco_nut,anim400k,./dataset/coco_nut/wav/4/4661.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/50/5043e2d2-875f-47fd-8d26-d66da3a93851.mp3
audio/0393.wav,audio/2249.wav,-1.0,anim400k,coco_nut,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/05/0550593a-c0c1-432f-a433-42384def269e.mp3,./dataset/coco_nut/wav/4/4659.wav
audio/2010.wav,audio/0360.wav,1.0,coco_nut,anim400k,./dataset/coco_nut/wav/1/1474.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/9c/9c35a38e-bea6-48d3-a0dc-ba5de6810db4.mp3
audio/2381.wav,audio/0633.wav,1.0,coco_nut,anim400k,./dataset/coco_nut/wav/6/6184.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/ed/ed667411-abf4-4bf6-9b51-a78beb9e89e5.mp3
audio/0252.wav,audio/1429.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/8f/8f2621f3-289f-45f5-bc02-6a4fd03e56ef.mp3,./dataset/reazonspeech_wav_out/003/706bd36dfef85.wav
audio/0205.wav,audio/1080.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/c5/c5d5ea3d-155b-4e96-b7ef-4a5a0b01e0c9.mp3,./dataset/reazonspeech_wav_out/002/040c0c1f9cda7.wav
audio/1357.wav,audio/2465.wav,-1.0,reazonspeech,coco_nut,./dataset/reazonspeech_wav_out/000/563bf0ca7cfd0.wav,./dataset/coco_nut/wav/7/7141.wav
audio/1802.wav,audio/0628.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/000/e008d3700ea5d.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/db/db0bfec1-daf2-4653-83a0-069180ad6530.mp3
audio/1306.wav,audio/2092.wav,-1.0,reazonspeech,coco_nut,./dataset/reazonspeech_wav_out/002/465d0a7e45845.wav,./dataset/coco_nut/wav/2/2472.wav
audio/0751.wav,audio/2081.wav,-1.0,anim400k,coco_nut,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/b2/b29ec7fd-fbca-43c4-84ae-c1b3199548de.mp3,./dataset/coco_nut/wav/2/2323.wav
audio/1395.wav,audio/0565.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/002/62315d68bad42.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/b7/b76af0b6-ee74-466e-a5dd-18ce59797b15.mp3
audio/0561.wav,audio/1822.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/bc/bc995317-2a58-40b2-886e-6d71c647ca76.mp3,./dataset/reazonspeech_wav_out/001/e55c5574395da.wav
audio/0557.wav,audio/1812.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/5c/5cf14dcb-f5ae-4677-b374-d3cedaa66025.mp3,./dataset/reazonspeech_wav_out/000/e300571342a81.wav
audio/0946.wav,audio/2161.wav,-1.0,anim400k,coco_nut,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/f7/f7d076c9-94c1-4d1c-a720-c00c3cd12af0.mp3,./dataset/coco_nut/wav/3/3577.wav
audio/1368.wav,audio/0925.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/000/59bc10a7b222b.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/96/96ea7b69-78a1-47ab-a489-03f805884f50.mp3
audio/0118.wav,audio/1512.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/da/da041752-6813-49c8-93cd-d83af6a0404b.mp3,./dataset/reazonspeech_wav_out/003/88a251b01ff28.wav
audio/2233.wav,audio/0591.wav,1.0,coco_nut,anim400k,./dataset/coco_nut/wav/4/4491.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/dd/ddffb1b3-13f7-404b-99b4-1164a5cd1e34.mp3
audio/2106.wav,audio/0149.wav,1.0,coco_nut,anim400k,./dataset/coco_nut/wav/2/2609.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/bf/bf1aa50d-52d4-4fdf-a230-496c7ad6a6c8.mp3
audio/2383.wav,audio/0058.wav,1.0,coco_nut,anim400k,./dataset/coco_nut/wav/6/6206.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/13/131b3c78-407f-4b13-b0ee-a02b7c8c5f31.mp3
audio/2400.wav,audio/1427.wav,-1.0,coco_nut,reazonspeech,./dataset/coco_nut/wav/6/6496.wav,./dataset/reazonspeech_wav_out/000/7028a3e8c1dc8.wav
