file_a,file_b,choice,source_a,source_b,original_file_a,original_file_b,speaker_cos,text_cos
audio/00203.wav,audio/01334.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/33/3383ac53-9203-4fa4-9f07-df2483538338.mp3,./dataset/reazonspeech_wav_out/001/3f81295006170.wav,,
audio/01679.wav,audio/00139.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/002/ca24be6d697fc.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/20/202ad26e-6812-4cda-a8de-60e7ad2684da.mp3,,
audio/01285.wav,audio/00119.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/001/0e2f67e45ab9d.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/1b/1bf4ac0b-dea3-4215-b42e-d9a842668cae.mp3,,
audio/01632.wav,audio/00991.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/002/8e44c50f47886.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/f5/f5d65a89-1d22-4268-8d44-bf9eb1f69c97.mp3,,
audio/01564.wav,audio/00780.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/002/3a1f7f195fbaf.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/c5/c5377a14-363a-4946-9b1d-382fd3b895cf.mp3,,
audio/01061.wav,audio/00107.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/000/1c30b6e5d06b0.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/18/1851ebbd-dc24-4264-a3ce-66287de45135.mp3,,
audio/00150.wav,audio/01225.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/23/2304fcc1-32a6-410e-a0dc-09ccefaf3f7d.mp3,./dataset/reazonspeech_wav_out/000/cb6b3bfdd751b.wav,,
audio/00132.wav,audio/01658.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/1e/1ec9b64b-e0ba-4506-9e46-53a377edc0b7.mp3,./dataset/reazonspeech_wav_out/002/b3fcd706516b4.wav,,
audio/01555.wav,audio/00243.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/002/315692604f90f.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/3c/3ce30601-bd77-4bba-81a2-93a08c11ca33.mp3,,
audio/01161.wav,audio/00999.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/000/83ed19d951a7b.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/f7/f74c77b4-af6e-4a08-9984-3409ad3183a4.mp3,,
audio/00845.wav,audio/01466.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/d3/d3e06ce1-31e3-42a3-b824-554538bca313.mp3,./dataset/reazonspeech_wav_out/001/cc09f8e30f35d.wav,,
audio/00403.wav,audio/01289.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/66/663f9ae2-3a01-4df6-88e8-6518b694a73c.mp3,./dataset/reazonspeech_wav_out/001/16652c69bc3d6.wav,0.6673117876052856,0.6592355370521545
audio/01529.wav,audio/00317.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/002/166a8b83802c0.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/51/510a665c-4281-46e7-8bd3-e6094757fdfb.mp3,,
audio/01113.wav,audio/00961.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/000/533422a0bc67f.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/ee/eeeacc2a-cf68-4196-ad3c-63064b625ee2.mp3,,
audio/01737.wav,audio/00565.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/002/f9ae935c3a8e5.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/90/90709ee8-fd0d-4bd0-b046-f332ef0bfc06.mp3,0.6285852193832397,0.6927530765533447
audio/01760.wav,audio/00986.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/003/11606acf191c7.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/f4/f4223c48-355d-4238-bfc7-34313aaf525f.mp3,0.5798921585083008,0.6758075952529907
audio/01710.wav,audio/00400.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/002/e153471af5e75.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/65/6578d54a-e7cb-41af-bcae-e96474569297.mp3,,
audio/00854.wav,audio/01128.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/d5/d54ec0b8-509e-44dd-b121-e633da8ec6af.mp3,./dataset/reazonspeech_wav_out/000/5f68605e550a3.wav,,
audio/01960.wav,audio/00572.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/003/f8d46ce9adb78.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/92/9238deea-b127-481d-9587-032af1d95435.mp3,,
audio/00611.wav,audio/01606.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/9b/9b3ef278-7713-4c90-81a8-9b0d16c38840.mp3,./dataset/reazonspeech_wav_out/002/71ec5513fa1cc.wav,,
audio/01735.wav,audio/00355.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/002/f7e48d78d7565.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/5a/5af8ee0b-d054-47a8-a39c-12fe90b6550d.mp3,,
audio/01542.wav,audio/00985.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/002/22f34792bf05e.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/f4/f401944a-534a-4aa9-bc9e-5465ee86518b.mp3,,
audio/01034.wav,audio/00724.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/000/009905752113b.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/ba/ba10fd71-ed40-4dd2-81a3-1721e3ad6ec6.mp3,,
audio/00921.wav,audio/01821.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/e4/e4376912-f6d5-4bf7-825e-2cecfbd9267e.mp3,./dataset/reazonspeech_wav_out/003/4b8380d90969f.wav,,
audio/00606.wav,audio/00872.wav,1.0,anim400k,anim400k,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/99/99f6207e-da1b-4244-a16b-2d7d362ef4bd.mp3,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/d8/d89303bf-bce4-41ba-b982-993127c94f30.mp3,0.6771565675735474,0.6805788278579712
audio/00170.wav,audio/01547.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/29/29e922ad-41f2-42b8-a682-9e96c2ea471c.mp3,./dataset/reazonspeech_wav_out/002/290f5ab546e40.wav,,
audio/01089.wav,audio/00757.wav,-1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/000/386f2bc9e3551.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/c0/c0a2b86e-c6dd-410f-a3b6-9b62bc55da47.mp3,,
audio/00897.wav,audio/01938.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/df/df06c855-f06b-4d6b-97df-cb7c61ab3e4f.mp3,./dataset/reazonspeech_wav_out/003/d8473874facbd.wav,,
audio/01832.wav,audio/00388.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/003/58f55ce61a829.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/62/62ad6834-e073-4ca9-8463-ecaca1c0db0b.mp3,,
audio/00204.wav,audio/01756.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/33/33d8895c-68a1-45cf-907a-4f7b4ba2708b.mp3,./dataset/reazonspeech_wav_out/003/0cb2263610596.wav,,
audio/01802.wav,audio/00775.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/003/3abc7ecc81681.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/c3/c3c8ecf7-8935-4257-8411-870b69171b77.mp3,,
audio/01757.wav,audio/00216.wav,-1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/003/0eeac27307947.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/36/36a59094-5781-4182-93b9-1d08c9c8a0b6.mp3,,
audio/01447.wav,audio/00791.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/001/b796f3cf71093.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/c7/c743edca-2efc-4e33-9a0b-9c92cab32f34.mp3,,
audio/01245.wav,audio/00219.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/000/e044af5f801c3.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/37/379e7a67-4da6-4a05-9360-2e17dc0adebd.mp3,,
audio/01755.wav,audio/00357.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/003/0c44499bc3666.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/5b/5b2859fa-d5b0-4e55-ad97-dfe5e374ac7d.mp3,0.5789176225662231,0.6593758463859558
audio/01339.wav,audio/00486.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/001/479adbb204f91.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/7d/7def4f80-9354-400b-bae7-7919efd6656e.mp3,,
audio/00569.wav,audio/01643.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/92/92104e70-0fae-45b5-83db-4226cbac9c26.mp3,./dataset/reazonspeech_wav_out/002/9d32673239b06.wav,,
audio/00080.wav,audio/01589.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/11/11ecc4d3-1567-44e4-a4ef-1009bc57f5b2.mp3,./dataset/reazonspeech_wav_out/002/56898da34c318.wav,,
audio/00526.wav,audio/01814.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/87/87010876-6716-4bfc-bb39-aeb4a3a08e43.mp3,./dataset/reazonspeech_wav_out/003/440d37cddd841.wav,,
audio/00104.wav,audio/01057.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/18/1831e6ea-e681-43a0-bc78-ca63896f010e.mp3,./dataset/reazonspeech_wav_out/000/15bdcff5e5c3d.wav,,
audio/00668.wav,audio/01113.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/a9/a91435e9-e3ba-427e-b505-158559268823.mp3,./dataset/reazonspeech_wav_out/000/533422a0bc67f.wav,,
audio/01833.wav,audio/01739.wav,1.0,reazonspeech,reazonspeech,./dataset/reazonspeech_wav_out/003/5936796c73ad7.wav,./dataset/reazonspeech_wav_out/002/fba1d4c2db8a5.wav,0.6407896280288696,0.7490730285644531
audio/00705.wav,audio/01479.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/b4/b4c94d91-db04-4c97-9a05-2e28605f334c.mp3,./dataset/reazonspeech_wav_out/001/db2cd91064837.wav,,
audio/01535.wav,audio/01024.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/002/1ca11d7813ff6.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/fe/fea2325a-ab3f-4dfb-a2bc-0a2773e6589c.mp3,0.6257712244987488,0.7021628618240356
audio/00986.wav,audio/01664.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/f4/f4223c48-355d-4238-bfc7-34313aaf525f.mp3,./dataset/reazonspeech_wav_out/002/bcc84afea2363.wav,,
audio/00605.wav,audio/01923.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/99/9956a998-d6b9-4f7d-ba39-7a8d2c9048a6.mp3,./dataset/reazonspeech_wav_out/003/c4b30805dc5b0.wav,,
audio/00534.wav,audio/01617.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/89/89b60108-0ed0-4fc9-8a89-032c42125291.mp3,./dataset/reazonspeech_wav_out/002/7ac2d9e1c0798.wav,,
audio/01857.wav,audio/00753.wav,-1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/003/7786f4214dd56.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/bf/bfe828bb-54c4-4108-a578-0f3b13fbc37f.mp3,,
audio/01214.wav,audio/00855.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/000/c523975ba9699.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/d5/d569564b-146d-4f89-85e2-1f6879696962.mp3,,
audio/00470.wav,audio/01528.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/7a/7a26be67-5270-4789-b518-e53fc52aca22.mp3,./dataset/reazonspeech_wav_out/002/1613333d97654.wav,,
audio/01375.wav,audio/00306.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/001/76d864182d4ba.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/4e/4e80d263-b0a9-43c7-80c7-0e061c241f54.mp3,,
audio/01265.wav,audio/00619.wav,-1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/000/f7dc22401e015.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/9d/9d9d6263-075a-4a26-a00e-dd4e518bc687.mp3,,
audio/01801.wav,audio/00265.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/003/39f1d2860e5f2.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/41/410ea7c7-9952-4b5e-87a2-c75d22f8f9b9.mp3,,
audio/01952.wav,audio/00053.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/003/ed422a6efc24d.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/0c/0ce3f225-6695-469d-aa4b-96f9b9aa6572.mp3,,
audio/00535.wav,audio/01436.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/89/89b82a4c-5a90-497c-9055-7bb917cde67a.mp3,./dataset/reazonspeech_wav_out/001/ab3730c6ee9ff.wav,,
audio/00864.wav,audio/01768.wav,1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/d7/d705baf7-332c-4aa3-aa3a-9fa30b7933a3.mp3,./dataset/reazonspeech_wav_out/003/168f115178fad.wav,,
audio/01466.wav,audio/00433.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/001/cc09f8e30f35d.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/6d/6d77b164-5f7c-4c87-955d-86cdbc3a0c2d.mp3,,
audio/00807.wav,audio/01505.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/cb/cb1bdee6-07cb-45aa-8c84-4d564f35cdf2.mp3,./dataset/reazonspeech_wav_out/002/013eefcdd84df.wav,,
audio/01366.wav,audio/00706.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/001/69c4d06c1fb5d.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/b5/b5437b10-30f2-466d-bce2-b3c218382fd0.mp3,,
audio/00645.wav,audio/01459.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/a5/a5257f1e-5aa2-499d-908e-e5d8e8a76987.mp3,./dataset/reazonspeech_wav_out/001/c7aed2cfc2c93.wav,,
audio/01360.wav,audio/00837.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/001/60dddd3077a70.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/d2/d20c8169-a58a-49e1-abf8-b3b891a52129.mp3,,
audio/00606.wav,audio/00070.wav,1.0,anim400k,anim400k,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/99/99f6207e-da1b-4244-a16b-2d7d362ef4bd.mp3,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/10/100ac2f7-f95b-4ad2-a405-e5437fbb034a.mp3,0.5701160430908203,0.7471083402633667
audio/01479.wav,audio/00605.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/001/db2cd91064837.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/99/9956a998-d6b9-4f7d-ba39-7a8d2c9048a6.mp3,,
audio/00446.wav,audio/01490.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/72/720061f2-ce53-4aad-b91c-799823d2b653.mp3,./dataset/reazonspeech_wav_out/001/e55c5574395da.wav,,
audio/00106.wav,audio/01487.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/18/183fa278-f8d2-464d-8bf5-4314fa18450d.mp3,./dataset/reazonspeech_wav_out/001/e0c623406e182.wav,,
audio/00806.wav,audio/01927.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/ca/ca99f870-ff02-4e84-a818-f5b4d2abef21.mp3,./dataset/reazonspeech_wav_out/003/ccede32d6ca37.wav,0.5766255855560303,0.6970120668411255
audio/01265.wav,audio/00237.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/000/f7dc22401e015.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/3c/3c0040d2-b5b5-47fa-94e8-e34e80bf1776.mp3,,
audio/01337.wav,audio/00742.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/001/46a46528438d5.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/bd/bd47978f-01a5-4b0c-b13e-bf7bcac5586d.mp3,,
audio/01118.wav,audio/00740.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/000/56a3a34f7d80f.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/bc/bc995317-2a58-40b2-886e-6d71c647ca76.mp3,,
audio/00095.wav,audio/01425.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/15/15bcda1e-4ef7-43b0-a8f1-26b3933a39f4.mp3,./dataset/reazonspeech_wav_out/001/a5cc8fef338aa.wav,0.566781759262085,0.6670330762863159
audio/01587.wav,audio/00224.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/002/53dfae5a073d2.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/38/389b72d2-7ca0-486b-a420-3a3be0b62742.mp3,,
audio/00603.wav,audio/01771.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/98/98dfd742-5962-4101-9e43-bfe4528c53bc.mp3,./dataset/reazonspeech_wav_out/003/1b8084dfda96e.wav,0.6592527627944946,0.6536082029342651
audio/00593.wav,audio/01139.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/96/96e2f8a4-59f1-4472-a5cf-263e2ef05e63.mp3,./dataset/reazonspeech_wav_out/000/6d1b369ddb3e4.wav,,
audio/01611.wav,audio/00019.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/002/7819fa1534e2e.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/02/02eb1566-dec5-4025-9023-59f7c50cb642.mp3,,
audio/01133.wav,audio/01157.wav,1.0,reazonspeech,reazonspeech,./dataset/reazonspeech_wav_out/000/63fc9a0c0db41.wav,./dataset/reazonspeech_wav_out/000/81928ce46ddff.wav,0.6713829636573792,0.6542053818702698
audio/01608.wav,audio/00645.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/002/7451c05c7d18d.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/a5/a5257f1e-5aa2-499d-908e-e5d8e8a76987.mp3,,
audio/00667.wav,audio/01769.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/a8/a8ad8c5a-9125-4b65-b439-22d45d3df9bb.mp3,./dataset/reazonspeech_wav_out/003/175a8cfb6a15c.wav,,
audio/00170.wav,audio/00334.wav,1.0,anim400k,anim400k,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/29/29e922ad-41f2-42b8-a682-9e96c2ea471c.mp3,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/55/556ed8af-23ca-4afa-b875-174035637377.mp3,0.615034282207489,0.6614368557929993
audio/01789.wav,audio/00903.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/003/2a7991ec4b394.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/e0/e058bffd-355c-4f53-9cb8-7a321ce69aab.mp3,,
audio/01095.wav,audio/00749.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/000/425125b5c498d.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/bf/bf1aa50d-52d4-4fdf-a230-496c7ad6a6c8.mp3,,
audio/00317.wav,audio/01849.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/51/510a665c-4281-46e7-8bd3-e6094757fdfb.mp3,./dataset/reazonspeech_wav_out/003/6f0c9a4fc335b.wav,,
audio/00164.wav,audio/01877.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/27/2773cc90-6a49-490e-88da-93e2190405c3.mp3,./dataset/reazonspeech_wav_out/003/8b263b9539c46.wav,,
audio/00598.wav,audio/01271.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/97/97c71580-f85a-4dc0-839c-6bc7b7a841a8.mp3,./dataset/reazonspeech_wav_out/000/ffb5f0dbe70db.wav,,
audio/01261.wav,audio/00276.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/000/f2715af1e8a39.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/45/451f65e5-0660-40ef-8abd-53ebe9abaab1.mp3,,
audio/01288.wav,audio/00499.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/001/157e934eb381a.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/80/80d6aa81-dba8-4002-84ee-4852b01d94fc.mp3,,
audio/00224.wav,audio/01765.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/38/389b72d2-7ca0-486b-a420-3a3be0b62742.mp3,./dataset/reazonspeech_wav_out/003/143882088caa0.wav,,
audio/01524.wav,audio/00681.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/002/12bbb5ba14cb5.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/ae/ae23c136-5aed-43fa-9ecd-75a16d0082d3.mp3,0.5782948732376099,0.6896191835403442
audio/00735.wav,audio/01415.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/bc/bc59743a-5547-4c9c-adcf-4cf4311e5a53.mp3,./dataset/reazonspeech_wav_out/001/9d61abd7ff702.wav,,
audio/01737.wav,audio/00343.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/002/f9ae935c3a8e5.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/57/57c25079-d05c-4af7-bebf-4434f37e3ea8.mp3,0.6154448390007019,0.6757332682609558
audio/00613.wav,audio/01331.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/9b/9b7cb7e7-442f-4484-bb51-c9b7bcb9672f.mp3,./dataset/reazonspeech_wav_out/001/3bb06cc6dd55b.wav,0.5927823781967163,0.6974940299987793
audio/00001.wav,audio/01713.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/00/00085c4d-0933-486e-ac0d-c088ce397b2c.mp3,./dataset/reazonspeech_wav_out/002/e35c79271042b.wav,,
audio/01071.wav,audio/00110.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/000/2683d3ed8c1ef.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/19/1969b16b-ddbc-448d-b4ba-6668ac9b34ab.mp3,,
audio/01668.wav,audio/00457.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/002/c10c231d3d157.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/75/75161cd7-a187-4fae-a940-f78dd45a5f3e.mp3,,
audio/00400.wav,audio/01567.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/65/6578d54a-e7cb-41af-bcae-e96474569297.mp3,./dataset/reazonspeech_wav_out/002/3c8c974fd619e.wav,,
audio/00786.wav,audio/01713.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/c6/c63470d6-95f8-4a99-a2e0-6993295feeb6.mp3,./dataset/reazonspeech_wav_out/002/e35c79271042b.wav,,
audio/00378.wav,audio/01709.wav,-1.0,anim400k,reazonspeech,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/60/602e06ec-006a-4227-a849-c75f787ff4f0.mp3,./dataset/reazonspeech_wav_out/002/e11317d4b4201.wav,,
audio/01570.wav,audio/00192.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/002/3f04eb74456bf.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/30/305beadd-05c2-4a59-958f-fb0b31f87833.mp3,,
audio/01054.wav,audio/00995.wav,1.0,reazonspeech,anim400k,./dataset/reazonspeech_wav_out/000/120d3b9d59117.wav,./dataset/anim400k/anim400k_audio_clips/anim400k_audio_clips/f6/f6c04368-bb1b-4bbe-82ed-9321d81578f2.mp3,,
